"BASE_PRICE","PRICE","WEEK_END_DATE","STORE_NUM","UPC","MANUFACTURER","DISPLAY","FEATURE","TPR_ONLY","UNITS"
3.23,3.23,40646,"10019","1111087396","PRIVATE LABEL",0,0,0,15
3.3,3.3,40100,"13859","1111087398","PRIVATE LABEL",0,0,0,10
6.59,6.59,40366,"10019","7192100339","TOMBSTONE",0,0,0,17
6.59,5.64,40800,"24991","7192100337","TOMBSTONE",0,0,1,32
6.89,6.89,40604,"23075","7218063052","TONYS",0,0,0,4
6.99,5.5,40506,"6179","7192100336","TOMBSTONE",0,1,0,4
3.31,3.31,39960,"23327","1111087396","PRIVATE LABEL",0,0,0,15
7.49,4.47,40093,"4245","7192100336","TOMBSTONE",1,0,0,33
5.99,5.99,40597,"19523","2066200530","KING",0,0,0,1
6.59,4.77,40632,"15765","7192100337","TOMBSTONE",1,1,0,19
7.49,5.09,40758,"25027","7218063052","TONYS",1,1,0,23
6.59,6.59,39981,"2495","7192100337","TOMBSTONE",0,0,0,9
4.79,4.04,40310,"15547","1111087398","PRIVATE LABEL",0,0,1,4
5.29,3.68,40625,"23061","1111087398","PRIVATE LABEL",0,0,1,28
5.99,5.99,40534,"21479","2066200532","KING",0,0,0,4
6.49,6.49,40254,"21485","7218063983","TONYS",0,0,0,1
3.6,3.22,40457,"23067","1111087395","PRIVATE LABEL",0,0,1,5
5.99,5.99,39883,"2541","7192100339","TOMBSTONE",0,0,0,8
5.27,5.27,40884,"4489","7192100336","TOMBSTONE",0,0,0,6
3.23,3.23,40009,"2513","1111087396","PRIVATE LABEL",0,0,0,6
7.29,7.29,40408,"6379","7218063052","TONYS",0,0,0,5
6.59,6.59,40359,"2505","7192100337","TOMBSTONE",0,0,0,6
6.59,4.99,40002,"8263","7192100336","TOMBSTONE",1,1,0,14
3.28,3.28,39848,"4259","1111087398","PRIVATE LABEL",0,0,0,48
6.89,6.89,40506,"21237","7218063979","TONYS",0,0,0,3
5.99,5.99,40485,"9825","2066200531","KING",0,0,0,5
3.22,3.22,40422,"6431","1111087395","PRIVATE LABEL",0,0,0,23
7.29,3.99,40590,"13853","7218063979","TONYS",0,1,0,3
6.99,6.99,40401,"26983","7192100337","TOMBSTONE",0,0,0,38
4.63,4.63,40345,"25021","1111087398","PRIVATE LABEL",0,0,0,9
6.59,6.59,40212,"15765","7192100339","TOMBSTONE",0,0,0,12
5.8,5.8,40898,"613","7192100339","TOMBSTONE",0,0,0,9
6.49,6.49,40247,"19523","7218063979","TONYS",0,0,0,6
6.99,4.99,40429,"15531","7192100336","TOMBSTONE",0,0,1,6
3.21,3.21,40310,"2541","1111087395","PRIVATE LABEL",0,0,0,10
3.94,3.33,39834,"24991","1111087395","PRIVATE LABEL",0,0,1,34
3.92,3.51,39883,"24991","1111087398","PRIVATE LABEL",0,0,1,7
6.59,4.49,40464,"13853","7192100337","TOMBSTONE",1,1,0,27
3.26,3.26,40604,"2523","1111087398","PRIVATE LABEL",0,0,0,20
3.09,3.09,40506,"15755","1111087398","PRIVATE LABEL",0,0,0,4
6.38,4.99,40100,"19265","7218063979","TONYS",1,1,0,30
6.59,6.59,40037,"6431","7192100337","TOMBSTONE",0,0,0,11
6.99,6.99,40121,"15531","7192100336","TOMBSTONE",0,0,0,4
5.29,3.99,40688,"26983","1111087396","PRIVATE LABEL",0,0,1,9
3.3,3.3,39953,"15765","1111087398","PRIVATE LABEL",0,0,0,9
6.32,6.32,40226,"2281","7218063052","TONYS",0,0,0,13
6.49,6.49,40786,"6379","2066200532","KING",0,0,0,4
6.59,6.59,40653,"19533","7192100339","TOMBSTONE",0,0,0,14
7.49,6.24,40765,"4259","7218063052","TONYS",0,0,1,2
6.49,6.49,40268,"4503","7218063052","TONYS",0,0,0,9
6.49,4.99,40310,"13853","7218063979","TONYS",1,1,0,4
3.29,3.29,39995,"21485","1111087398","PRIVATE LABEL",0,0,0,16
6.49,6.49,40345,"2513","7218063983","TONYS",0,0,0,11
5.99,5.99,40842,"17627","2066200530","KING",0,0,0,7
6.38,4.99,40058,"9825","7218063052","TONYS",0,0,1,10
4.89,4.89,40128,"25001","1111087398","PRIVATE LABEL",0,0,0,17
4,4,40037,"4245","1111087396","PRIVATE LABEL",0,0,0,9
6.49,3.99,40191,"29159","7218063983","TONYS",0,1,0,6
3.33,3.34,40604,"4521","1111087398","PRIVATE LABEL",1,0,0,3
7.49,4.99,40821,"15547","7218063979","TONYS",0,0,1,21
3.29,3.29,39981,"13859","1111087395","PRIVATE LABEL",0,0,0,7
3.34,3.34,40681,"4521","1111087396","PRIVATE LABEL",0,0,0,3
3.93,3.93,39890,"25001","1111087398","PRIVATE LABEL",0,0,0,18
4,4,39897,"4259","1111087396","PRIVATE LABEL",0,0,0,5
6.89,6.89,40583,"389","7218063983","TONYS",0,0,0,7
6.89,6.89,40471,"23061","7218063983","TONYS",0,0,0,2
3.85,3.85,40429,"25027","1111087398","PRIVATE LABEL",0,0,0,26
6.79,5,40730,"21479","7192100337","TOMBSTONE",1,1,0,22
7.49,7.49,40667,"613","7218063983","TONYS",0,0,0,5
3.95,3.21,39841,"11757","1111087396","PRIVATE LABEL",0,1,0,11
6.59,5.5,40513,"23327","7192100339","TOMBSTONE",0,1,0,5
6.59,5.49,40142,"11967","7192100337","TOMBSTONE",0,1,0,14
6.59,5.5,40506,"25233","7192100339","TOMBSTONE",0,1,0,8
6.89,4.99,40100,"367","7218063052","TONYS",0,1,0,5
7.49,7.49,40842,"19533","7218063052","TONYS",0,0,0,3
6.29,4.99,40009,"2281","7192100336","TOMBSTONE",1,1,0,17
3.3,3.3,40394,"11967","1111087398","PRIVATE LABEL",0,0,0,10
3.34,3.34,40352,"17627","1111087395","PRIVATE LABEL",0,0,0,6
5.64,5.22,40807,"17599","7192100339","TOMBSTONE",1,1,0,36
4,4,39981,"21213","1111087395","PRIVATE LABEL",0,0,0,6
4,3.31,40492,"21221","1111087395","PRIVATE LABEL",0,0,1,16
6.49,6.49,40219,"4503","7218063979","TONYS",0,0,0,5
5.29,3.97,40702,"21221","1111087396","PRIVATE LABEL",0,0,1,13
6.89,6.89,40611,"23067","7218063052","TONYS",0,0,0,3
6.69,6.12,39827,"4259","7192100336","TOMBSTONE",0,1,0,11
6.27,6.27,40282,"6179","7218063979","TONYS",0,0,0,8
3.33,3.33,39981,"11967","1111087395","PRIVATE LABEL",0,0,0,6
7.49,7.49,40702,"19521","7218063052","TONYS",0,0,0,1
5.29,3.95,40709,"11757","1111087396","PRIVATE LABEL",0,0,1,11
6.49,6.49,40163,"17599","7218063052","TONYS",0,0,0,1
7.49,5.39,40856,"15763","7218063979","TONYS",0,1,0,5
3.3,3.22,39953,"23349","1111087395","PRIVATE LABEL",1,0,0,17
6.29,6.29,40345,"8041","7218063979","TONYS",0,0,0,6
6.99,6.99,40128,"4259","7192100336","TOMBSTONE",0,0,0,18
7.29,7.29,40429,"27175","7218063983","TONYS",0,0,0,2
7.49,7.49,40667,"12011","7218063052","TONYS",0,0,0,4
3.29,3.29,39911,"19523","1111087396","PRIVATE LABEL",0,0,0,23
6.59,6.59,40716,"367","7192100339","TOMBSTONE",0,0,0,4
5.49,5.49,40016,"8041","7218063979","TONYS",0,0,0,6
6.59,6.59,40198,"4503","7192100339","TOMBSTONE",0,0,0,24
6.38,6.38,40163,"15547","7218063983","TONYS",0,0,0,6
5.99,5.99,40548,"2281","2066200530","KING",0,0,0,6
6.99,6.99,40170,"24991","7192100336","TOMBSTONE",0,0,0,17
3.34,3.34,40065,"29159","1111087398","PRIVATE LABEL",0,0,0,3
3.69,3.69,40856,"4489","1111087398","PRIVATE LABEL",0,0,0,3
4,4,40653,"23067","1111087395","PRIVATE LABEL",0,0,0,2
6.59,6.59,40317,"4489","7192100336","TOMBSTONE",0,0,0,5
4.79,4,40408,"21213","1111087398","PRIVATE LABEL",0,0,1,7
6.59,6.59,40177,"15755","7192100339","TOMBSTONE",0,0,0,10
6.89,6.89,40464,"25001","7218063052","TONYS",0,0,0,3
6.59,4.77,40611,"2495","7192100337","TOMBSTONE",0,1,0,23
6.89,4.49,39890,"25027","7218063983","TONYS",1,1,0,46
6.89,6.89,40541,"6179","7218063052","TONYS",1,0,0,12
3.8,2.87,40471,"11761","1111087396","PRIVATE LABEL",0,0,1,2
3.28,3.28,39960,"13859","1111087396","PRIVATE LABEL",0,0,0,11
6.49,6.49,40086,"8263","7218063983","TONYS",0,0,0,4
7.29,6.49,40289,"25261","7218063052","TONYS",0,0,1,2
3.36,3.36,40863,"6431","1111087396","PRIVATE LABEL",0,0,0,3
4.89,2.99,40184,"23055","1111087396","PRIVATE LABEL",0,1,0,9
6.99,5.5,40513,"367","7192100339","TOMBSTONE",0,1,0,9
6.99,6.99,40527,"26981","7192100337","TOMBSTONE",0,0,0,11
6.38,5.49,40009,"21237","7218063052","TONYS",0,0,1,12
6.99,5.08,40408,"367","7192100339","TOMBSTONE",0,1,0,23
3.3,3.3,40695,"2523","1111087396","PRIVATE LABEL",0,0,0,10
3.17,3.17,39974,"25253","1111087398","PRIVATE LABEL",0,0,0,8
6.79,4.99,40051,"2523","7218063979","TONYS",0,1,0,2
7.09,7.09,40618,"9825","7218063983","TONYS",0,0,0,5
5.99,5.99,40618,"4521","2066200531","KING",0,0,0,6
4.79,4.79,40352,"21213","1111087398","PRIVATE LABEL",0,0,0,2
7.29,7.29,40471,"13837","7218063983","TONYS",0,0,0,3
3.87,3.87,39911,"26973","1111087396","PRIVATE LABEL",0,0,0,6
5.29,5.29,40576,"25021","1111087395","PRIVATE LABEL",0,0,0,1
3.15,3.15,40093,"6431","1111087396","PRIVATE LABEL",0,0,0,13
5.49,4.19,40807,"13837","7192100339","TOMBSTONE",0,1,0,38
4.89,4.89,40100,"26981","1111087398","PRIVATE LABEL",0,0,0,4
6.99,5.5,40513,"389","7192100336","TOMBSTONE",0,1,0,10
6.89,6.89,40597,"25001","7218063983","TONYS",0,0,0,4
3.03,3.03,40086,"15765","1111087396","PRIVATE LABEL",0,0,0,23
6.59,6.59,40240,"4489","7192100336","TOMBSTONE",0,0,0,2
6.99,6.99,40212,"389","7192100337","TOMBSTONE",0,0,0,13
3.95,3.95,40884,"26981","1111087398","PRIVATE LABEL",0,0,0,19
3.23,3.23,40331,"13859","1111087395","PRIVATE LABEL",0,0,0,6
7.29,4.49,40527,"25229","7218063052","TONYS",0,0,1,26
7.49,4.99,40751,"23075","7218063979","TONYS",0,1,0,32
6.59,6.59,40128,"2505","7192100337","TOMBSTONE",0,0,0,5
6.59,5.64,40828,"21221","7192100339","TOMBSTONE",0,0,1,19
6.37,6.37,40856,"27175","2066200530","KING",0,0,0,4
5.99,5.99,40821,"19521","2066200532","KING",0,0,0,2
6.42,6.42,39953,"24991","7192100336","TOMBSTONE",0,0,0,9
7.09,7.09,40646,"25001","7218063052","TONYS",0,0,0,1
6.99,5.03,40142,"26981","7192100339","TOMBSTONE",0,0,1,47
3.74,3.74,40765,"10019","1111087398","PRIVATE LABEL",0,0,0,5
5.99,5.99,40590,"25261","2066200530","KING",0,0,0,6
6.59,6.59,40688,"26983","7192100336","TOMBSTONE",0,0,0,1
6.89,4.49,40457,"9825","7218063983","TONYS",1,1,0,28
5.27,5.27,40898,"15765","7192100336","TOMBSTONE",0,0,0,7
3.93,3.93,40002,"8035","1111087398","PRIVATE LABEL",0,0,0,12
6.49,5.29,40352,"13827","7218063979","TONYS",0,0,1,2
6.75,4.99,40737,"2505","7192100336","TOMBSTONE",1,1,0,24
6.59,6.59,40303,"10019","7192100336","TOMBSTONE",0,0,0,4
3.92,3.92,39855,"25021","1111087396","PRIVATE LABEL",0,0,0,10
4,4,40898,"26981","1111087395","PRIVATE LABEL",0,0,0,5
5.27,5.27,40849,"23327","7192100337","TOMBSTONE",0,0,0,11
6.59,4.99,40352,"2523","7192100336","TOMBSTONE",1,1,0,19
4.73,4.73,40100,"2277","1111087395","PRIVATE LABEL",0,0,0,3
5.99,5.99,40443,"23349","2066200532","KING",0,0,0,3
5.99,5.99,40422,"389","2066200530","KING",0,0,0,14
6.49,6.49,40884,"25261","2066200530","KING",0,0,0,2
6.99,4.49,40079,"25027","7192100339","TOMBSTONE",1,1,0,130
6.38,6.38,40156,"21227","7218063983","TONYS",0,0,0,5
6.59,4.99,40450,"19521","7192100336","TOMBSTONE",0,0,1,7
7.29,7.29,40541,"19533","7218063052","TONYS",0,0,0,3
3.96,3.3,40667,"2281","1111087398","PRIVATE LABEL",1,1,0,42
5.99,5.99,40688,"25261","2066200530","KING",0,0,0,2
5.99,5.99,39897,"21237","7192100339","TOMBSTONE",0,0,0,24
6.49,6.49,40401,"17615","7218063979","TONYS",0,0,0,2
7.19,7.19,40604,"6187","7192100339","TOMBSTONE",0,0,0,6
6.38,6.38,39946,"25021","7218063979","TONYS",0,0,0,7
6.99,5.13,40457,"25021","7192100337","TOMBSTONE",0,0,1,14
5.27,5.27,40835,"15763","7192100339","TOMBSTONE",0,0,0,13
3.28,3.28,40058,"27175","1111087396","PRIVATE LABEL",0,0,0,6
6.79,6.79,39960,"15763","7218063052","TONYS",0,0,0,4
6.23,6.23,40016,"623","7218063979","TONYS",0,0,0,7
7.09,7.09,40632,"25001","7218063983","TONYS",0,0,0,1
7.29,7.29,40443,"21485","7218063052","TONYS",0,0,0,1
6.99,5,40912,"19533","7218063052","TONYS",0,1,0,13
3.94,3.94,39911,"15531","1111087396","PRIVATE LABEL",0,0,0,14
4,4,40023,"23061","1111087395","PRIVATE LABEL",0,0,0,4
6.99,6.99,40905,"27175","2066200530","KING",0,0,0,3
6.46,6.46,39841,"13609","7218063983","TONYS",0,0,0,1
4,3.31,39939,"2279","1111087396","PRIVATE LABEL",1,1,0,26
6.49,6.49,40709,"24991","2066200530","KING",0,0,0,13
6.59,4.99,40737,"4245","7192100337","TOMBSTONE",1,1,0,44
5.29,3.49,40723,"6187","1111087395","PRIVATE LABEL",1,1,0,44
6.27,6.27,40261,"25027","7218063052","TONYS",0,0,0,6
4,4,40023,"21227","1111087398","PRIVATE LABEL",0,0,0,17
5.27,5.27,40842,"21485","7192100337","TOMBSTONE",0,0,0,5
6.59,6.59,40541,"25233","7192100337","TOMBSTONE",0,0,0,4
6.89,6.89,40506,"367","7218063983","TONYS",0,0,0,2
5.8,5.8,40863,"11757","7192100339","TOMBSTONE",0,0,0,25
5.8,5.8,40905,"23345","7192100336","TOMBSTONE",0,0,0,4
6.89,6.89,40429,"4259","7218063052","TONYS",0,0,0,2
7.29,4.49,40457,"10019","7218063983","TONYS",0,1,0,2
6.59,6.59,40051,"15765","7192100339","TOMBSTONE",0,0,0,9
6.59,6.59,40653,"21479","7192100339","TOMBSTONE",0,0,0,5
6.49,6.49,40086,"17627","7218063052","TONYS",0,0,0,3
6.29,6.05,39834,"23349","7192100336","TOMBSTONE",1,1,0,14
7.49,7.49,40023,"11761","7192100336","TOMBSTONE",0,0,0,1
6.41,4.99,40009,"24991","7192100339","TOMBSTONE",0,1,0,54
4.26,4.26,40037,"23055","1111087395","PRIVATE LABEL",0,0,0,5
6.59,6.59,40541,"19521","7192100339","TOMBSTONE",0,0,0,8
4.59,4.59,40317,"15541","1111087398","PRIVATE LABEL",0,0,0,5
5.99,5.99,40590,"25233","2066200530","KING",0,0,0,1
6.49,6.49,40352,"13837","2066200530","KING",0,0,0,6
6.79,6.79,39953,"27175","7218063052","TONYS",0,0,0,3
3.26,3.26,40457,"19533","1111087398","PRIVATE LABEL",0,0,0,17
3.98,3.29,39834,"26973","1111087395","PRIVATE LABEL",1,0,0,29
6.09,6.09,40807,"4245","2066200530","KING",0,0,0,4
7.29,4.49,40457,"2541","7218063052","TONYS",0,1,0,11
6.59,5.64,40765,"19265","7192100337","TOMBSTONE",0,1,0,26
3.33,3.33,40625,"10019","1111087396","PRIVATE LABEL",0,0,0,7
3.21,3.21,40282,"11993","1111087398","PRIVATE LABEL",0,0,0,6
4.79,4.13,40310,"8041","1111087395","PRIVATE LABEL",0,0,1,6
3.2,3.2,40212,"10019","1111087395","PRIVATE LABEL",0,0,0,10
3.26,3.26,40135,"21479","1111087396","PRIVATE LABEL",0,0,0,10
6.49,4.49,40723,"25229","2066200532","KING",0,0,1,9
7.49,7.49,40051,"23067","7192100337","TOMBSTONE",0,0,0,1
6.05,6.05,40667,"13827","2066200530","KING",0,0,0,8
6.99,6.99,40359,"2279","7192100339","TOMBSTONE",0,0,0,6
6.79,4.99,39862,"21479","7218063052","TONYS",0,0,1,7
7.19,4.77,40625,"25027","7192100339","TOMBSTONE",1,1,0,101
5.79,5.79,40366,"25027","7218063979","TONYS",0,0,0,13
7.89,7.89,40744,"19533","7218063983","TONYS",0,0,0,4
6.79,6.79,39925,"21485","7218063052","TONYS",0,0,0,5
3.23,3.23,40289,"4521","1111087395","PRIVATE LABEL",0,0,0,13
7.49,7.49,40779,"21227","7218063052","TONYS",0,0,0,7
6.59,4.87,40625,"13837","7192100337","TOMBSTONE",1,1,0,19
3.33,3.33,40058,"11967","1111087398","PRIVATE LABEL",0,0,0,4
4.63,4.63,40345,"26981","1111087398","PRIVATE LABEL",0,0,0,3
3.63,3.63,40716,"15765","1111087395","PRIVATE LABEL",0,0,0,6
6.59,4.47,40254,"19533","7192100336","TOMBSTONE",0,0,1,17
6.59,6.59,40275,"21479","7192100336","TOMBSTONE",0,0,0,9
6.59,6.59,40051,"13837","7192100339","TOMBSTONE",0,0,0,16
6.59,6.59,40163,"19523","7192100337","TOMBSTONE",0,0,0,11
6.27,6.27,40219,"15541","7218063979","TONYS",0,0,0,8
6.38,6.38,40170,"23061","7218063979","TONYS",0,0,0,5
3.2,3.2,40499,"17615","1111087395","PRIVATE LABEL",0,0,0,14
6.59,4.73,40807,"28909","7192100339","TOMBSTONE",1,1,0,111
3.31,3.31,39925,"613","1111087396","PRIVATE LABEL",0,0,0,11
6.38,6.38,39974,"367","7218063979","TONYS",0,0,0,4
4.79,4.79,40331,"25001","1111087398","PRIVATE LABEL",0,0,0,11
6.29,4.99,40002,"389","7192100337","TOMBSTONE",1,1,0,31
3.33,3.33,40261,"23349","1111087396","PRIVATE LABEL",0,0,0,6
6.99,6.99,40275,"23075","7192100336","TOMBSTONE",1,0,0,5
6.49,6.49,40121,"13837","7218063052","TONYS",0,0,0,10
4.75,4.75,40156,"4259","1111087398","PRIVATE LABEL",0,0,0,14
6.99,6.99,40310,"8041","7192100337","TOMBSTONE",0,0,0,4
6.99,4.77,40625,"21227","7192100336","TOMBSTONE",0,1,0,29
6.46,6.46,39834,"4259","7218063979","TONYS",0,0,0,1
6.49,6.49,40233,"23349","7218063983","TONYS",0,0,0,4
3.63,3.63,40772,"6379","1111087396","PRIVATE LABEL",0,0,0,15
6.75,5.04,40667,"11993","7192100339","TOMBSTONE",1,1,0,32
3.17,3.17,40478,"27175","1111087396","PRIVATE LABEL",0,0,0,6
6.89,4.59,40450,"19265","7218063983","TONYS",1,1,0,23
5.99,5.99,40814,"623","2066200532","KING",0,0,0,9
6.79,6.79,39876,"4503","7218063979","TONYS",0,0,0,9
6.99,6.99,40534,"4259","7192100337","TOMBSTONE",0,0,0,9
6.99,4.77,40373,"11757","7192100337","TOMBSTONE",0,1,0,17
6.89,6.89,40674,"367","7192100339","TOMBSTONE",0,0,0,9
3.28,2.94,40541,"17599","1111087398","PRIVATE LABEL",0,0,1,11
6.89,6.89,40072,"25027","7218063983","TONYS",0,0,0,10
2.98,2.98,40513,"13853","1111087396","PRIVATE LABEL",0,0,0,14
6.99,5.01,40583,"26973","7192100337","TOMBSTONE",1,1,0,91
6.99,6.99,40534,"25027","7192100337","TOMBSTONE",0,0,0,16
6.79,4.99,40730,"21485","7192100337","TOMBSTONE",0,1,0,9
5.8,5.8,40863,"17599","7192100337","TOMBSTONE",0,0,0,8
6.59,6.59,40555,"25253","7192100339","TOMBSTONE",0,0,0,10
5.99,5.18,40527,"9825","2066200531","KING",0,0,1,16
6.79,6.79,39932,"17599","7218063052","TONYS",0,0,0,1
3.28,3.31,40527,"13609","1111087395","PRIVATE LABEL",0,1,0,25
5.99,5.99,40688,"8041","2066200530","KING",0,0,0,4
3.76,3.32,39939,"11761","1111087398","PRIVATE LABEL",0,1,0,25
6.59,6.59,40646,"17599","7192100339","TOMBSTONE",0,0,0,3
5.8,5,40912,"23345","7192100339","TOMBSTONE",1,1,0,24
6.29,6.29,39974,"25001","7192100337","TOMBSTONE",0,0,0,24
6.27,6.27,40296,"8041","7218063979","TONYS",0,0,0,4
7.29,4.99,40562,"17599","7218063052","TONYS",0,1,0,3
4,3.23,39848,"11757","1111087395","PRIVATE LABEL",0,0,1,25
5.99,5.99,39890,"8041","7192100337","TOMBSTONE",0,0,0,13
5.99,5.99,40492,"21237","2066200531","KING",0,0,0,10
5.99,5.99,40380,"25027","2066200531","KING",0,0,0,6
6.29,6.29,39932,"21227","7192100339","TOMBSTONE",0,0,0,15
6.38,6.38,40135,"23067","7218063979","TONYS",0,0,0,5
4.67,4.67,40296,"23055","1111087398","PRIVATE LABEL",0,0,0,4
6.49,6.49,40205,"2513","7218063052","TONYS",0,0,0,6
6.29,6.29,40324,"25027","7218063983","TONYS",0,0,0,4
5.64,5.64,40835,"613","7192100337","TOMBSTONE",0,0,0,14
4.89,2.98,40184,"15541","1111087398","PRIVATE LABEL",1,1,0,53
5.49,5.49,40751,"15765","7192100339","TOMBSTONE",0,0,0,11
6.49,6.49,40716,"6187","7192100339","TOMBSTONE",0,0,0,17
6.79,6.79,39974,"4521","7218063979","TONYS",0,0,0,2
5.8,5.03,40912,"2281","7192100336","TOMBSTONE",1,1,0,26
5.03,3.8,40702,"6179","1111087395","PRIVATE LABEL",0,0,1,4
6.99,6.99,40359,"8041","7192100339","TOMBSTONE",0,0,0,6
6.79,5.27,40688,"25229","7192100339","TOMBSTONE",0,0,1,48
6.99,6.99,40499,"8041","7192100339","TOMBSTONE",0,0,0,7
6.99,6.99,40317,"8035","7192100337","TOMBSTONE",0,0,0,15
5.64,5.23,40807,"19533","7192100336","TOMBSTONE",1,1,0,42
4.84,4.84,40212,"6187","1111087398","PRIVATE LABEL",0,0,0,10
6.99,6.99,40212,"21213","7192100337","TOMBSTONE",0,0,0,1
6.59,4.99,40345,"23349","7192100336","TOMBSTONE",1,1,0,29
3.58,3.58,40485,"21213","1111087398","PRIVATE LABEL",0,0,0,8
7.19,4.77,40625,"4259","7192100339","TOMBSTONE",0,1,0,46
3.96,3.96,40030,"13609","1111087395","PRIVATE LABEL",0,0,0,11
3.34,3.34,40457,"21485","1111087398","PRIVATE LABEL",0,0,0,6
6.41,6.41,39904,"4503","7218063979","TONYS",0,0,0,6
6.99,4.49,40471,"13609","7192100337","TOMBSTONE",1,1,0,92
7.29,4.49,40527,"13853","7218063052","TONYS",1,0,0,18
6.99,6.99,40303,"2281","7192100336","TOMBSTONE",0,0,0,9
3.25,3.25,40464,"15755","1111087398","PRIVATE LABEL",0,0,0,4
6.59,4.65,40807,"6187","7192100336","TOMBSTONE",0,1,0,105
6.38,6.38,39946,"26983","7218063983","TONYS",0,0,0,1
6.89,4.49,40457,"389","7218063983","TONYS",1,1,0,28
6.99,6.99,40198,"4259","7192100336","TOMBSTONE",0,0,0,7
6.27,6.27,40289,"2277","7218063979","TONYS",0,0,0,18
6.29,5.04,40009,"25027","7192100339","TOMBSTONE",1,1,0,109
5.99,4.99,40527,"11757","2066200530","KING",0,0,1,6
3.34,3.34,40268,"15755","1111087398","PRIVATE LABEL",0,0,0,4
3.56,3.56,40765,"13859","1111087396","PRIVATE LABEL",0,0,0,5
4.55,4.55,40310,"25021","1111087395","PRIVATE LABEL",0,0,0,12
6.99,6.99,40191,"28909","7192100336","TOMBSTONE",0,0,0,8
7.49,7.49,40793,"4489","7218063983","TONYS",0,0,0,6
6.46,4.49,39897,"367","7218063052","TONYS",0,0,1,10
4,4,39988,"23075","1111087398","PRIVATE LABEL",0,0,0,8
3.25,3.25,40002,"2505","1111087396","PRIVATE LABEL",0,0,0,4
6.38,4.99,40107,"25027","7218063983","TONYS",0,1,0,21
6.59,6.59,40128,"4489","7192100336","TOMBSTONE",0,0,0,5
6.99,6.99,40394,"25027","7192100336","TOMBSTONE",0,0,0,10
6.49,6.49,40303,"4245","2066200530","KING",0,0,0,1
7.49,7.49,40870,"25253","7218063983","TONYS",0,0,0,1
5.99,5.99,40436,"4245","2066200531","KING",0,0,0,2
4.89,4.89,40086,"21221","1111087396","PRIVATE LABEL",0,0,0,5
4.74,4.74,40233,"26973","1111087396","PRIVATE LABEL",0,0,0,9
5.99,5.99,40758,"4245","2066200531","KING",0,0,0,5
3.71,3.71,40807,"623","1111087395","PRIVATE LABEL",0,0,0,15
5.99,5.99,40436,"2281","2066200530","KING",0,0,0,2
6.99,4.8,40443,"2281","7192100337","TOMBSTONE",1,1,0,73
5.99,5.99,40429,"26983","2066200530","KING",0,0,0,1
6.99,5,40912,"17627","7218063983","TONYS",0,1,0,13
3.23,3.28,40737,"13853","1111087395","PRIVATE LABEL",1,0,0,17
7.29,4.99,40058,"15763","7218063979","TONYS",1,0,0,12
6.38,3.99,40184,"26983","7218063979","TONYS",1,1,0,27
5.99,5.99,40597,"2495","2066200532","KING",0,0,0,6
6.99,6.99,40898,"23345","7218063052","TONYS",0,0,0,2
4.81,4.81,40121,"15541","1111087398","PRIVATE LABEL",0,0,0,6
5.99,5.99,40352,"6179","2066200530","KING",0,0,0,6
6.19,6.19,40387,"23345","7218063979","TONYS",0,0,0,4
6.27,6.27,40016,"13859","7218063983","TONYS",0,0,0,5
7.29,4.99,40051,"15765","7218063983","TONYS",1,1,0,1
7.19,4.77,40618,"389","7192100336","TOMBSTONE",1,1,0,54
3.26,3.26,40660,"23349","1111087395","PRIVATE LABEL",0,0,0,25
6.49,5.54,40744,"4503","7192100336","TOMBSTONE",0,0,1,19
3.21,3.24,40604,"25229","1111087398","PRIVATE LABEL",1,0,0,25
3.22,3.22,40513,"26981","1111087395","PRIVATE LABEL",0,0,0,8
6.15,6.15,40821,"9825","2066200530","KING",0,0,0,14
6.38,6.38,39925,"26981","7218063052","TONYS",0,0,0,7
4,3.49,40051,"23067","1111087398","PRIVATE LABEL",0,1,0,11
6.02,6.02,40688,"2281","2066200531","KING",0,0,0,17
3.94,3.94,40751,"25027","1111087398","PRIVATE LABEL",0,0,0,21
5.8,5,40912,"23067","7192100339","TOMBSTONE",1,1,0,18
6.59,4.77,40611,"13853","7192100339","TOMBSTONE",1,1,0,10
3.27,3.27,40387,"23345","1111087398","PRIVATE LABEL",0,0,0,5
6.99,4.99,40436,"25021","7192100339","TOMBSTONE",0,0,1,36
6.39,6.39,39869,"2513","7192100339","TOMBSTONE",0,0,0,21
3.3,2.99,40177,"23345","1111087398","PRIVATE LABEL",1,1,0,10
3.34,3.34,40261,"10019","1111087398","PRIVATE LABEL",0,0,0,2
7.39,7.39,40723,"6187","7218063052","TONYS",0,0,0,5
5.99,5.56,39904,"13837","7192100337","TOMBSTONE",1,1,0,24
7.49,4.92,40863,"21221","7218063052","TONYS",0,1,0,8
7.29,4.99,40569,"17627","7218063979","TONYS",0,1,0,5
3.34,3.34,40338,"11967","1111087395","PRIVATE LABEL",0,0,0,5
3.28,3.28,39904,"2513","1111087398","PRIVATE LABEL",0,0,0,12
6.59,6.59,40219,"11967","7192100337","TOMBSTONE",0,0,0,14
7.49,7.49,40653,"27175","7218063979","TONYS",0,0,0,3
6.59,4.54,40261,"2523","7192100336","TOMBSTONE",1,1,0,31
6.38,6.38,40149,"2281","7218063983","TONYS",0,0,0,1
6.99,4.99,40352,"26981","7192100337","TOMBSTONE",1,1,0,37
3.27,3.27,40520,"19265","1111087398","PRIVATE LABEL",0,0,0,27
6.59,6.59,40478,"17615","7192100339","TOMBSTONE",0,0,0,11
